x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
-16.555620526695307	0.1642990526014937	1.411916360932754	0.0	-2531000.0	5332000.0	-575600.0	-20800000.0	-258900.0	-1112000.0	-7128133.171328574	46.0	132.0	158.0
-17.119149663941567	3.0562577938585527	0.0856230026354792	0.0	-3219000.0	-1548000.0	1886.0	-5836000.0	-1227000.0	-616600.0	-2217267.2899713204	82.0	101.0	93.0
-14.780119066827382	2.239410793589023	0.6910341907903585	0.0	1443000.0	-1181000.0	678300.0	-502800.0	650800.0	-119600.0	1174305.253868516	60.0	193.0	165.0
-15.970595649274376	2.517485532649344	0.7414413520748954	0.0	-1155000.0	1888000.0	532000.0	-10720000.0	1320000.0	-79150.0	-5351535.4462700505	43.0	149.0	-154.0
-15.451160568987529	1.7926580458752954	1.853383431251764	0.0	8855000.0	-5359000.0	437500.0	5126000.0	-87000.0	1812000.0	5365398.463948271	42.0	23.0	-66.0
-16.405481873273636	4.717248074139732	1.6697140000849222	0.0	-2928000.0	-2500000.0	2626000.0	-6202000.0	-1425000.0	-791100.0	-3649241.8222615155	74.0	150.0	137.0
-13.881332818580832	5.256250190530212	1.6204986185265695	0.0	7935000.0	6366000.0	-69130.0	366100.0	-263000.0	1536000.0	-5571133.561670119	68.0	184.0	-172.0
-15.766448934530866	5.375458916553529	2.4587931581281577	0.0	15800000.0	-52790.0	4621000.0	-7748000.0	1115000.0	872200.0	-6836905.634511379	46.0	180.0	-132.0
-15.81070423178605	1.3867283789647975	2.6266177809131865	0.0	4652000.0	5205.0	-2131000.0	-3723000.0	260300.0	2633000.0	-4095673.1828237064	60.0	1.0	-94.0
-13.336953595789936	2.7985592283338794	0.2780154495132021	0.0	-10190000.0	300700.0	1529000.0	-12460000.0	-1226000.0	-1991000.0	-8430726.704176486	43.0	329.0	-94.0
-13.47054436773083	2.773727096273591	1.2274696238652358	0.0	-3287000.0	176500.0	-297700.0	2016000.0	273000.0	167800.0	2385703.161106128	87.0	316.0	173.0
-15.282937587389206	5.741504880872187	0.3962838547984901	0.0	-2518000.0	1121000.0	-539500.0	1083000.0	1109000.0	418600.0	2505970.4042062033	70.0	135.0	167.0
-15.396650301214576	3.63257424050894	2.6128249798380807	0.0	11340000.0	492200.0	40380.0	-10650000.0	90260.0	-541800.0	-4689577.785335536	71.0	188.0	-155.0
-15.301375653040598	7.807872975898034	0.2413196419595765	0.0	2691000.0	588100.0	-715300.0	3299000.0	1611000.0	-1849000.0	2241509.9763729125	67.0	128.0	160.0
-14.730212946239304	5.0883379411908525	2.966798977044266	0.0	-1995000.0	897500.0	237500.0	-4973000.0	58030.0	36960.0	-3801142.996584384	54.0	34.0	-108.0
-16.03746327058879	5.206391802919781	0.0261288603310175	0.0	6884000.0	-3701000.0	875200.0	-9054000.0	-188300.0	-521700.0	-10372930.563593777	88.0	131.0	-162.0
-13.993479949556589	4.8077480248780144	0.8084582120381266	0.0	16970000.0	4074000.0	1930000.0	-1606000.0	724400.0	-1682000.0	-3355910.6832667463	41.0	336.0	-150.0
-15.896675891160433	4.870174955305703	2.952850769768744	0.0	12390000.0	886800.0	1721000.0	2285000.0	271100.0	1792000.0	9171038.79731331	61.0	293.0	-100.0
-12.79864406152112	4.335406512827674	3.159586809947875	0.0	8124000.0	504700.0	-232300.0	-9634000.0	-93630.0	1742000.0	781089.6853851825	45.0	272.0	47.0
-13.602344254124642	5.414419518134448	1.6842255828334582	0.0	2720000.0	1334000.0	463300.0	6535000.0	-498300.0	2352000.0	2221306.7445364795	48.0	106.0	126.0
-12.276164368205528	6.287777199631717	0.8323869059643768	0.0	18550000.0	1932000.0	2505000.0	-12410000.0	2196000.0	636300.0	3889950.787119914	64.0	131.0	93.0
-12.086157022030482	3.9865279967109126	0.3957172882013009	0.0	13990000.0	12230000.0	1353000.0	15420000.0	-2487000.0	1303000.0	-7093961.412915879	41.0	292.0	61.0
-16.917708514433926	3.810950190935743	0.7514824600556002	0.0	-1160000.0	-2919000.0	-281200.0	6814000.0	-79990.0	101900.0	1863619.6405919534	43.0	328.0	-94.0
-15.85796245644654	6.533420664342044	3.6024011145988477	0.0	-10020000.0	3348000.0	-422400.0	-1129000.0	-140200.0	-1143000.0	2544129.516580344	64.0	134.0	-167.0
-10.912314817569474	5.399700687265772	0.8675684796408175	0.0	952500.0	63170.0	285300.0	-3347000.0	200200.0	-447000.0	-3035521.3428062657	82.0	161.0	-179.0
-14.056741176563929	8.040379128558529	0.3732140719670714	0.0	-9181000.0	-8079000.0	1587000.0	9290000.0	-455200.0	578400.0	1259057.2409264417	66.0	313.0	-150.0
-12.74610193939312	3.30150899890467	0.9335628984527914	0.0	-2954000.0	-205300.0	327700.0	-11580000.0	140500.0	-21190.0	-9022148.569315009	88.0	157.0	169.0
-13.157160034058933	6.938881704682308	0.6532038370330481	0.0	-1722000.0	-1001000.0	-170600.0	3969000.0	264500.0	111700.0	-1184054.1001428757	88.0	276.0	127.0
-14.716006166130253	6.392094929620832	0.4365663241836135	0.0	-8485000.0	-2228000.0	1390000.0	-4833000.0	-2349000.0	-393500.0	-5688797.935105632	58.0	146.0	-134.0
-13.328371358736264	8.810574486309779	2.531668152976995	0.0	2019000.0	-1558000.0	547800.0	-10310000.0	-2984.0	-328400.0	-7994670.014824962	48.0	336.0	-94.0
-14.603312208103745	4.503788938231494	1.491584739759445	0.0	-2826000.0	-2331000.0	886700.0	-4527000.0	-1742000.0	-995500.0	-4982672.799662992	77.0	332.0	-106.0
-16.317885353000115	6.322486392234182	3.2305737629698434	0.0	6415000.0	-7425000.0	2675000.0	-6613000.0	1926000.0	1178000.0	2616011.9931532852	29.0	212.0	-100.0
-13.46211852838601	6.296960110268007	1.707598832836616	0.0	1371000.0	232400.0	-184700.0	-2209000.0	229100.0	187800.0	-1484091.4391757373	44.0	159.0	-135.0
-15.701184456264537	7.94985741041883	2.6868058198161666	0.0	17950000.0	-7724000.0	-1187000.0	-23810000.0	-1907000.0	-230500.0	-19547727.20174267	49.0	153.0	-170.0
-16.35741439281442	3.971848626664737	2.327844183408525	0.0	-764100.0	261300.0	947700.0	-3385000.0	-270800.0	-826400.0	-2642978.0642808126	86.0	324.0	167.0
-15.76450296470982	5.597231963303629	1.0687298195497663	0.0	-10770000.0	3627000.0	1035000.0	-13700000.0	756800.0	-5198000.0	-9319839.284998283	44.0	174.0	-103.0
-17.27018463923713	5.886854191127223	0.4813897742040234	0.0	12940000.0	1349000.0	-1176000.0	154700.0	-227800.0	1397000.0	7832947.571682235	89.0	110.0	-106.0
-12.865812710519124	6.63057522971769	0.482135317667044	0.0	5900000.0	101900.0	115600.0	-1512000.0	23240.0	-112600.0	-1589488.6446810912	53.0	145.0	-144.0
-15.355758114573195	5.986914606968956	0.98421232944064	0.0	-7087000.0	4175000.0	1971000.0	4354000.0	-2077000.0	-853900.0	5664247.182176782	85.0	323.0	-133.0
-13.998569721073077	7.034535562772944	0.8944281663300973	0.0	5852000.0	766000.0	-823400.0	-7992000.0	-1026000.0	-321300.0	-7740280.793664988	58.0	155.0	-150.0
-11.988361965417022	4.265904224429884	0.082507917494029	0.0	-11040000.0	-1727000.0	384900.0	-10510000.0	-1382000.0	-607300.0	-7771467.936348513	66.0	43.0	-116.0
-15.158525547350113	5.633377073071346	0.0694255937509402	0.0	-952900.0	-2190000.0	-1023000.0	9230000.0	161000.0	433100.0	207164.2133137649	25.0	330.0	126.0
-11.496998718305464	8.316011519671974	0.7817154978303931	0.0	11880000.0	410100.0	1255000.0	-12150000.0	1424000.0	-1031000.0	-7185732.717011774	40.0	334.0	-96.0
-12.47931383603342	7.91120392852276	0.5425473784051005	0.0	-9632000.0	-244200.0	603400.0	2548000.0	-1592000.0	-423500.0	1026945.3659535934	48.0	186.0	-104.0
-11.4134528538497	5.963744895731205	1.3723847215380889	0.0	-5129000.0	-4969000.0	821600.0	676000.0	-580700.0	22510.0	3902730.3982054843	88.0	341.0	168.0
-15.17648297453415	7.965704382535068	0.9009137245205447	0.0	5219000.0	14220000.0	1364000.0	15670000.0	-2806000.0	678100.0	3437892.8940096544	42.0	298.0	123.0
-12.710440367854783	6.767848883391792	0.9372443963687423	0.0	-2047000.0	759600.0	369700.0	-4934000.0	-389500.0	-29160.0	-4054538.9880866054	75.0	156.0	-146.0
-14.213882771086428	6.890949099124911	3.4616812848102883	0.0	-6923000.0	4063000.0	1798000.0	4704000.0	-2885000.0	-970100.0	4735687.880601564	63.0	139.0	-169.0
-14.12849277125614	6.476674226985851	0.710126283926633	0.0	-433300.0	-2052000.0	1923000.0	-7366000.0	-115100.0	-2641000.0	-6544803.433196958	79.0	152.0	-169.0
-12.122883490444153	6.491707039527935	0.2869015844250395	0.0	6294000.0	-6530000.0	-127500.0	-11720000.0	-1490000.0	654200.0	-10069555.351079568	77.0	160.0	-141.0
-14.88114225531558	6.919532390044741	0.6330537788934438	0.0	16130000.0	17520000.0	165700.0	12910000.0	-1252000.0	1245000.0	3548657.585403215	83.0	157.0	-164.0
-14.315972646499436	6.018160519550321	0.3045062522529118	0.0	325600.0	-2301000.0	-181300.0	-10550000.0	-867000.0	-492000.0	-9103172.186237019	81.0	332.0	-174.0
-12.99593720934128	6.752077309114128	0.8564067295251757	0.0	5801000.0	-2991000.0	978200.0	-15010000.0	-273800.0	-614400.0	-1355333.7758462462	55.0	95.0	114.0
-10.225228342186371	7.519984913695642	0.8072369073754326	0.0	-6923000.0	4063000.0	1798000.0	4704000.0	-2885000.0	-970100.0	5372883.788849968	21.0	346.0	-124.0
-9.376132341007636	8.354132820926605	2.2366631389507434	0.0	3036000.0	7026000.0	-1938000.0	-3035000.0	-4663000.0	1337000.0	-2458220.87267434	35.0	19.0	-107.0
-12.0614109911783	10.275538695639634	1.736208878072503	0.0	2764000.0	2058000.0	-1720000.0	-7774000.0	-15100000.0	-6769000.0	-4426231.050469564	63.0	34.0	-74.0
-11.923304343112983	6.17382793510121	3.898082447031441	0.0	-4498000.0	1369000.0	496600.0	-4377000.0	-927900.0	-591500.0	-4121619.299426334	59.0	177.0	-115.0
-8.2611600019355	10.657798632383065	0.1487023445871871	0.0	5420000.0	7209000.0	4227000.0	9329000.0	-1381000.0	7545000.0	10074954.132647833	69.0	314.0	170.0
-14.373098308252498	11.060067010474205	2.3539037003750183	0.0	-2600000.0	-2135000.0	135400.0	-7286000.0	188600.0	214200.0	-5789123.2684760615	67.0	314.0	178.0
-12.50704763295641	6.975679852011266	0.97945714580296	0.0	-1909000.0	672400.0	416000.0	-3103000.0	-581800.0	-291200.0	-1049354.4644340747	52.0	141.0	134.0
-13.461488943762784	8.009559472009546	3.110200563657876	0.0	4864000.0	8481000.0	1057000.0	10390000.0	-2363000.0	554200.0	11573330.32907524	40.0	289.0	-146.0
-11.44665813562806	8.546505680611363	1.7792194128833108	0.0	-2081000.0	-2976000.0	1516000.0	-3656000.0	-1949000.0	-1761000.0	-4824054.800840408	53.0	117.0	-115.0
-7.96959169729723	8.363620017671487	1.3361577197153844	0.0	-9333000.0	-508100.0	2093000.0	3768000.0	-1144000.0	-677100.0	5613328.42569633	89.0	144.0	178.0
-9.937182082629269	7.567907538591722	1.3563188800808117	0.0	4883000.0	-1572000.0	-843500.0	-3703000.0	-179500.0	-255900.0	-3727382.4151089196	64.0	336.0	-111.0
-12.742221057273966	9.611320244129988	1.51745060701487	0.0	8973000.0	340400.0	-2330000.0	-25470000.0	-6773000.0	2155000.0	-14980773.957587559	41.0	211.0	-95.0
-8.023784636939396	10.869064424682415	2.8571923349517374	0.0	-4894000.0	-832800.0	628900.0	-3695000.0	-1125000.0	-540900.0	-805099.8163357168	43.0	44.0	-41.0
-9.34925632362957	7.404566867398457	0.3232411807728284	0.0	-3073000.0	-1572000.0	96460.0	-2621000.0	-1427000.0	-1759000.0	-2051449.3202609513	70.0	257.0	-130.0
-10.977213423057991	7.271176351330964	2.9830474775139075	0.0	19480000.0	-2875000.0	-543800.0	-48030000.0	-195700.0	-973900.0	-39384591.76001639	89.0	320.0	143.0
-9.02014926830279	8.159056019417505	0.8061212546436369	0.0	1342000.0	7705000.0	-2499000.0	4994000.0	-4160000.0	4834000.0	-752173.5716029541	25.0	82.0	-57.0
-10.91898876497788	10.43513333814738	1.7124358856369928	0.0	-11420000.0	2829000.0	632200.0	-38350000.0	-4107000.0	-89480.0	-34274075.98094705	54.0	174.0	-112.0
-7.990597106464036	8.548116563724768	0.8135960561839196	0.0	-3551000.0	2026000.0	910500.0	-7711000.0	-1351000.0	-1170000.0	-6872059.23075307	80.0	169.0	158.0
-12.115241276761717	7.691467203064772	0.4260278010608448	0.0	3197000.0	-1522000.0	127700.0	-2713000.0	-873200.0	-457400.0	-3284088.341246415	70.0	123.0	-164.0
-16.789101897034946	-0.8767136361520477	2.382543068148745	0.0	860600.0	-626200.0	899300.0	4342000.0	-1186000.0	-139200.0	3460200.7077834066	48.0	331.0	-109.0
-17.40893555425843	0.1782137381635933	2.147339214246764	0.0	-2422000.0	-1756000.0	-576200.0	-5165000.0	72760.0	-438000.0	-3627660.267505305	44.0	180.0	-100.0
-17.066507396536824	-0.8371717094059693	4.321787502556759	0.0	-5044000.0	-3095000.0	-1259000.0	-3939000.0	1809000.0	-890800.0	-3000780.58651561	83.0	326.0	-163.0
-18.814661888094477	1.058855355307432	0.0954792967283081	0.0	-2160000.0	-2823000.0	-121100.0	-3369000.0	586200.0	-1150000.0	-4391542.044088992	84.0	129.0	-171.0
-18.90995612361759	-0.0728304135516599	2.099069492075829	0.0	-4941000.0	3852000.0	343000.0	8126000.0	1036000.0	-1437000.0	7336827.076686399	80.0	145.0	132.0
-18.84444086246615	0.1063421300306843	3.344697218189074	0.0	-4809000.0	-2093000.0	-340300.0	1342000.0	1253000.0	-419200.0	-1324023.8754095077	83.0	121.0	-166.0
-19.51984419914961	-0.5217632868118749	0.3013002368248622	0.0	-3131000.0	-809200.0	-110900.0	2853000.0	573600.0	-771200.0	3065378.414754563	80.0	337.0	168.0
-17.17976607133285	2.170401634444828	0.5565627303144797	0.0	-5954000.0	-1239000.0	-171500.0	2593000.0	255300.0	56220.0	2357921.85996503	54.0	170.0	-108.0
-17.708610514166757	0.7609070590821065	1.2004607949216324	0.0	11050000.0	-4079000.0	-894700.0	-13290000.0	938200.0	-218000.0	-10474553.312157853	50.0	319.0	160.0
-20.76106927374612	2.218652571181204	2.603055076669936	0.0	-6508000.0	-5192000.0	-320000.0	-5021000.0	1481000.0	-727400.0	-2270557.4017258896	41.0	184.0	-86.0
-22.364869137999	-0.5794545231690663	0.6864705066385868	0.0	3888000.0	1196000.0	-507500.0	1855000.0	351600.0	440400.0	-123018.8436661954	84.0	345.0	173.0
-19.93405345974061	2.1992650854162	2.5409665311828373	0.0	84930.0	1770000.0	194600.0	2027000.0	73440.0	184800.0	2040121.8185955836	75.0	147.0	-166.0
-17.168949118238388	1.4599798970623186	3.109662846942544	0.0	5314000.0	1852000.0	-864600.0	2546000.0	739300.0	707100.0	5181555.067928294	80.0	101.0	-107.0
-18.5172534886927	0.955160575142486	2.545957397135708	0.0	-6820000.0	-3529000.0	450200.0	8440000.0	-387500.0	387700.0	4510939.072145548	34.0	148.0	-179.0
-19.87651914992336	-2.4320287035509662	1.799476505184099	0.0	-4206000.0	209500.0	-346100.0	4898000.0	3083000.0	-1191000.0	4829224.565044063	38.0	123.0	-169.0
-16.73754812227446	2.3008032608921702	2.582740925022628	0.0	-3018000.0	-1262000.0	25650.0	-76810.0	-58390.0	-343200.0	828249.5210983988	90.0	152.0	-168.0
-23.433705238500025	-1.2385999205144564	3.5318471503078936	0.0	21390000.0	13090000.0	-1164000.0	-19010000.0	1439000.0	1201000.0	16767927.812296761	80.0	286.0	-148.0
-16.840972458736175	0.771550359440296	1.8316423786617024	0.0	772000.0	1544000.0	430000.0	1708000.0	303000.0	516200.0	1585373.6834496774	53.0	165.0	-113.0
-19.362452619545508	-1.088985289044938	1.7611822586849089	0.0	-5499000.0	-3741000.0	547800.0	-10430000.0	-2055000.0	-2411000.0	-3859012.749806124	53.0	27.0	-97.0
-17.47920134682272	-0.8133085427090327	4.997135155967427	0.0	-4077000.0	-2296000.0	-458700.0	-461500.0	599600.0	-206900.0	-4869522.903360359	80.0	272.0	-152.0
-20.86544537451936	2.048449889991536	1.1423970801108898	0.0	-2315000.0	-2972000.0	-133800.0	-1630000.0	216300.0	-1414000.0	-1296170.6139637653	54.0	143.0	-171.0
-19.505129022025343	-0.0207660466386115	2.365444997485481	0.0	4541000.0	1374000.0	-176200.0	2165000.0	238200.0	28080.0	1500039.2446446372	72.0	120.0	133.0
-16.69858632333874	1.1309282919766617	3.473718279261188	0.0	312100.0	-207700.0	-335400.0	-441900.0	688300.0	-350200.0	-620790.0681646538	80.0	159.0	-121.0
-19.339956601134208	0.3714218716254956	1.4947942137585932	0.0	-11990000.0	-4769000.0	396400.0	-15480000.0	161800.0	-4351000.0	-9566951.38283812	78.0	154.0	-174.0
-20.380576421502035	2.581786842756949	2.7836989080011723	0.0	-4148000.0	409500.0	120600.0	3783000.0	747100.0	-248400.0	3199246.4060611543	63.0	317.0	179.0
-20.819134964421504	0.5732627358616054	1.0108642294494317	0.0	4396000.0	1262000.0	-587800.0	2040000.0	489100.0	533700.0	1555047.77206371	65.0	150.0	-148.0
-20.261987218569235	2.6071839525007925	1.0038899672575878	0.0	1096000.0	2991000.0	42270.0	3817000.0	455800.0	81140.0	4885970.12685457	52.0	137.0	-92.0
-18.19679163966599	-1.2745000540991416	1.517356165602637	0.0	4383000.0	348200.0	-47800.0	2487000.0	185500.0	17070.0	1648568.0253825083	55.0	332.0	-136.0
-18.456039507441936	2.5491841890140567	2.7601776302109955	0.0	-2979000.0	-2313000.0	-527000.0	-3281000.0	795400.0	-155500.0	-4127401.959732147	85.0	121.0	174.0
-15.65456490645262	3.365104603322128	0.3407542440672637	0.0	10100000.0	1648000.0	-28280.0	7133000.0	-219900.0	2333000.0	7040968.9311404275	82.0	111.0	-158.0
-17.15223841147913	2.5668236570817697	2.5372075705734813	0.0	4151000.0	8120000.0	-851700.0	-10460000.0	-1147000.0	663500.0	-9579644.251849512	47.0	170.0	-118.0
-20.779332268343868	2.5610754796178217	3.2957162460050715	0.0	12610000.0	10430000.0	-719000.0	-1425000.0	1974000.0	1462000.0	-8240181.0845776815	54.0	338.0	-178.0
-17.27494401002957	4.674924287305204	1.830569522153894	0.0	3705000.0	1284000.0	-524600.0	1810000.0	328200.0	547700.0	1236015.4857764633	38.0	193.0	-98.0
-20.65471069838992	0.8599161021036102	1.1924771153930236	0.0	4858000.0	5284000.0	-63500.0	-1652000.0	-423800.0	727300.0	-3507652.8591501024	73.0	339.0	-155.0
-16.455497474650443	1.7992660606536586	2.9697896178104477	0.0	2530000.0	2847000.0	-72980.0	3325000.0	382800.0	71210.0	195697.68999079056	87.0	348.0	-180.0
-17.871931422786375	1.7201206153221364	1.1516932310746522	0.0	-11650000.0	-1431000.0	840100.0	-20810000.0	-890000.0	-4210000.0	-15086199.697106222	85.0	335.0	-153.0
-17.90325713047123	6.288966243967419	1.157005968888963	0.0	10120000.0	-1736000.0	170900.0	-9646000.0	1601000.0	873100.0	1324573.7185145167	6.0	66.0	119.0
-20.327326112851317	4.575862310265811	2.038276753374082	0.0	2693000.0	395700.0	-319500.0	-369300.0	-102200.0	11550.0	-663342.4578051148	81.0	178.0	165.0
-18.97219418336453	3.9956908325585454	0.5754843265164507	0.0	2372000.0	105800.0	-19890.0	1987000.0	-5426.0	49590.0	1629365.4258070746	38.0	131.0	-82.0
-17.087151491310586	1.560109505249858	0.4978625120212375	0.0	1175000.0	1617000.0	154400.0	2554000.0	-180300.0	-55970.0	-441703.05849242606	26.0	194.0	-153.0
-17.802810402673394	-0.2403744980187734	1.719541935900086	0.0	350400.0	-3588000.0	-678800.0	-6203000.0	310900.0	-96580.0	-3779734.203901411	89.0	161.0	164.0
