x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
-17.317351592835017	2.1539893960836527	0.4368361417248765	0.0	9740000.0	-11460000.0	2239000.0	-19400000.0	2987000.0	-1740000.0	-9267428.741534632	44.0	22.0	-80.0
-15.193191452029208	2.1431574552280823	0.2915999795480954	0.0	11050000.0	-4079000.0	-894700.0	-13290000.0	938200.0	-218000.0	-296228.01616320555	36.0	203.0	-114.0
-19.065533052767844	3.7553994716382406	1.2288457326231956	0.0	3706000.0	-2658000.0	123500.0	-10730000.0	-152000.0	-523400.0	-8926436.048926178	54.0	143.0	-171.0
-13.465462934571017	5.117702670458887	0.0177738289646047	0.0	2957000.0	592700.0	89610.0	3482000.0	-223100.0	153800.0	2790804.4105862337	62.0	12.0	-89.0
-15.332795286991178	2.808704670789426	0.162526476986071	0.0	13430000.0	5327000.0	-1592000.0	-1147000.0	-2094000.0	1046000.0	4883717.392322804	81.0	308.0	131.0
-18.3041656305376	3.2686076244990985	2.943243965321933	0.0	19790.0	5763000.0	-1585000.0	-19460000.0	-1913000.0	723900.0	-12860116.348202113	79.0	318.0	-169.0
-17.720855216075673	3.986349403723132	2.0508226629420863	0.0	3645000.0	833100.0	-91180.0	5598000.0	14220.0	1080000.0	2432903.1843910646	81.0	178.0	165.0
-14.655265991344464	3.882276034373432	2.90485238818994	0.0	-1361000.0	3955000.0	146300.0	2023000.0	88500.0	-20000.0	-3364097.4489904833	52.0	52.0	-95.0
-12.840184451744188	3.7488256124188255	1.777305279490517	0.0	1005000.0	1535000.0	-184900.0	5950000.0	1183000.0	-1325000.0	344108.0011220577	13.0	224.0	-120.0
-14.841891982421206	5.617664398570356	0.1924092203443238	0.0	-20220.0	-561600.0	43030.0	4753000.0	19900.0	291900.0	3164918.1282265587	54.0	143.0	-171.0
-16.486169667803754	0.8822945324558205	1.276228798117529	0.0	15420000.0	-3944000.0	1227000.0	-20160000.0	1561000.0	-405400.0	-8658908.076805245	48.0	32.0	-78.0
-13.09136256309675	5.209575531272141	0.1018303864388451	0.0	-2734000.0	-2984000.0	819400.0	-5065000.0	-1524000.0	-1603000.0	-1569690.7908311626	42.0	130.0	121.0
-15.808033776174522	2.5177022853895084	1.4656150960056462	0.0	11340000.0	8363000.0	-1222000.0	3670000.0	-1223000.0	1302000.0	14165564.666058104	62.0	126.0	-99.0
-14.718582147202808	3.9622309729807177	0.0142207849727806	0.0	7000000.0	-6668000.0	336400.0	3284000.0	-4607000.0	1665000.0	-921316.43844071	77.0	319.0	-169.0
-14.07456930015012	2.329107675023808	0.9226511408517344	0.0	-6663000.0	4503000.0	404400.0	-11190000.0	-1211000.0	1204000.0	-2704780.4227808407	42.0	302.0	-103.0
-16.12601575844387	2.964486725979632	2.801814175806108	0.0	-2952000.0	2366000.0	7446.0	-2437000.0	1158000.0	277500.0	-3463768.167892834	88.0	179.0	170.0
-13.8959684280923	3.9441253132901113	1.820092444701367	0.0	10410000.0	4177000.0	-863600.0	-19250000.0	-1122000.0	900600.0	-6967581.440124819	55.0	149.0	121.0
-16.215894127823525	3.093242961633861	0.95828333388095	0.0	3336000.0	2357000.0	967300.0	2693000.0	1199000.0	1267000.0	3114112.8041324206	78.0	347.0	-103.0
-15.808331938834622	6.511054752372087	1.7487259598680198	0.0	13880000.0	-5868000.0	-1277000.0	-15550000.0	-540200.0	120200.0	-17554427.227410786	68.0	139.0	-179.0
-12.985056454448683	5.095648746112417	1.6231437478600086	0.0	2982000.0	-152500.0	-763900.0	-1058000.0	306700.0	-28750.0	1318067.6307306718	28.0	223.0	-90.0
-12.980143100845927	6.850872248512752	0.1791514200029891	0.0	9008000.0	6986000.0	2129000.0	9910000.0	-1414000.0	1832000.0	3074047.183739283	88.0	161.0	177.0
-17.682218428342967	4.741041612400781	0.4631296042436221	0.0	-6775000.0	4100000.0	2582000.0	4886000.0	-1759000.0	-481300.0	-4402279.04494086	86.0	70.0	167.0
-10.270281668799589	6.533757290943875	0.5928553939164565	0.0	3091000.0	5150000.0	47020.0	-872500.0	191300.0	-90130.0	-2269813.0742343473	52.0	193.0	-87.0
-14.009886236669924	5.486594431234924	0.6355348816562989	0.0	90420000.0	-1789000.0	-3874000.0	-92550000.0	3788000.0	-135900.0	-70266361.73841372	81.0	167.0	145.0
-14.355698333914496	5.64652671659913	4.399320050514055	0.0	13370000.0	-2204000.0	1188000.0	-15760000.0	-672200.0	-1184000.0	-15460590.556019397	59.0	155.0	-135.0
-14.294259002053227	6.474968404307953	1.8666538379057185	0.0	7078000.0	-3840000.0	2994000.0	-11280000.0	2079000.0	-2786000.0	-9348292.305217002	74.0	292.0	131.0
-14.29108678079517	8.8911065467407	0.5041956020024008	0.0	304900.0	-3227000.0	-3296000.0	-7787000.0	-2681000.0	-1017000.0	-1367828.6254430446	66.0	295.0	144.0
-12.80969975569004	5.878284463506294	1.4931622124906554	0.0	-2099000.0	382200.0	270200.0	-6972000.0	-43240.0	-11070.0	-3848723.0653835693	62.0	323.0	166.0
-14.516848643323916	6.894753731414135	0.490927447759232	0.0	26780000.0	6960000.0	3377000.0	7526000.0	-2968000.0	3720000.0	-4256178.437902326	64.0	164.0	-164.0
-15.785580004540057	7.099208652615336	0.1069770804049781	0.0	-865100.0	-4706000.0	338600.0	-10520000.0	-68280.0	-41000.0	-9659739.463790745	55.0	332.0	-136.0
-14.09269012204456	4.247344475921866	2.7900195427998487	0.0	-181700.0	599300.0	198900.0	-3542000.0	361000.0	-92190.0	-458828.9108530936	69.0	283.0	-180.0
-15.297944743569476	7.274526936478474	0.6006823938650845	0.0	2918000.0	3940000.0	1231000.0	5526000.0	729900.0	1479000.0	3748124.8112433665	55.0	101.0	-89.0
-14.744910063524266	6.867571695146661	0.8290916513539796	0.0	-666600.0	-293200.0	64420.0	-6447000.0	-449800.0	-225600.0	-5182030.199500428	81.0	134.0	-174.0
-14.163947534405544	3.445844304808544	1.9760225327901144	0.0	325600.0	-2301000.0	-181300.0	-10550000.0	-867000.0	-492000.0	-862268.6645780223	43.0	257.0	68.0
-13.73881535270701	5.386280912504112	0.9168008683253344	0.0	1155000.0	2092000.0	-792900.0	1714000.0	1386000.0	666300.0	-2007578.548498379	44.0	58.0	-34.0
-15.350854091498102	8.565987109717799	0.0302057731945583	0.0	14500000.0	5009000.0	1803000.0	396000.0	-247000.0	1192000.0	9203852.083067749	68.0	122.0	-124.0
-10.019685029227006	4.891269066279507	1.8463961827109403	0.0	-2000000.0	1290000.0	106400.0	-4631000.0	390900.0	50510.0	-2365200.7214825773	80.0	133.0	-163.0
-15.131009483193308	6.482081881937963	0.4871001456334273	0.0	-1524000.0	-4040000.0	3750000.0	-5635000.0	2292000.0	-2111000.0	-7484580.845599494	80.0	316.0	172.0
-11.668089917764842	6.818252438319641	2.081580385066199	0.0	4299000.0	-67120.0	161800.0	-8445000.0	69300.0	-137400.0	-1440283.6314198151	87.0	106.0	-177.0
-12.028322887818971	4.837992899801582	0.3581858368507131	0.0	16050000.0	11100000.0	-6263000.0	11350000.0	-4349000.0	5531000.0	-415817.6190562565	71.0	126.0	104.0
-13.566413589724856	7.802928444767893	0.4089462407847978	0.0	255500.0	-327600.0	-257700.0	11820000.0	-76530.0	211800.0	10370120.461638615	85.0	153.0	-162.0
-15.36847040305138	6.254195445181516	0.8509691357743894	0.0	-2985000.0	-2468000.0	479600.0	-13470000.0	200600.0	-220500.0	-7884193.213185655	84.0	165.0	151.0
-12.535775124476311	6.70657185952712	0.4356223702661979	0.0	3800000.0	-139900.0	-520500.0	-7836000.0	-805000.0	-170800.0	-444778.2281756876	80.0	103.0	-159.0
-10.037245396231087	7.674198576130548	0.8421654724052635	0.0	4669000.0	8903000.0	1247000.0	9978000.0	-1872000.0	761500.0	5220269.088098621	81.0	152.0	159.0
-14.124773031901452	5.837868661563452	1.2538726250919414	0.0	6833000.0	1265000.0	-1999000.0	-24690000.0	-4746000.0	1528000.0	-22914088.922619395	48.0	175.0	-105.0
-11.474255288532673	7.6051883644698846	1.6847202640007592	0.0	13630000.0	-5540000.0	-96030.0	-19240000.0	-890900.0	-1172000.0	-19162314.37736844	89.0	155.0	-165.0
-12.049448042804991	6.073984588099725	1.6778664403343455	0.0	3909000.0	1269000.0	-1649000.0	6920000.0	-2773000.0	701900.0	3818336.7496713176	85.0	335.0	-153.0
-10.444719204781537	9.90535950884449	2.311554885318729	0.0	13290000.0	11240000.0	2755000.0	14880000.0	-3723000.0	3113000.0	17608395.11289713	84.0	312.0	-175.0
-11.203653470502733	8.575489970123568	0.021428221966384	0.0	-4044000.0	542800.0	1292000.0	-8704000.0	-2171000.0	-2552000.0	-4049397.4022356616	43.0	266.0	35.0
-8.793259034528953	7.178524087133446	0.4023808356001688	0.0	-12620000.0	3399000.0	-80160.0	2612000.0	-1095000.0	412600.0	5963714.619046869	85.0	331.0	177.0
-10.797149624263012	6.752644928830756	0.8908503400722964	0.0	51850000.0	-6364000.0	13930.0	9550000.0	179500.0	3806000.0	537417.7527245712	72.0	344.0	-162.0
-14.35383360639918	6.315991751802842	2.86825307522268	0.0	11270000.0	31580000.0	-1590000.0	30190000.0	-4048000.0	3581000.0	-3834459.111034169	64.0	222.0	-60.0
-9.221387151673175	6.765159142135869	0.6509455575542311	0.0	-4034000.0	-1356000.0	324300.0	-5474000.0	-1019000.0	-1757000.0	-3579421.777579427	52.0	203.0	-90.0
-11.384960549382845	11.001846257004193	0.3907054704741746	0.0	42200000.0	2921000.0	3938000.0	-24220000.0	332700.0	389700.0	-18921279.1934077	71.0	190.0	-95.0
-11.293976377662268	6.329456501377006	2.3068177915346357	0.0	-2415000.0	1722000.0	157500.0	-6383000.0	-56080.0	-62660.0	-3657622.902100807	67.0	318.0	-155.0
-14.808746873513469	6.514844679843261	1.6488462659036836	0.0	8368000.0	9897000.0	-1151000.0	9846000.0	-6678000.0	5063000.0	2814889.6191139827	50.0	43.0	134.0
-11.647492476523889	10.89440802655604	1.016539383109335	0.0	868900.0	-1630000.0	-1530000.0	-8500000.0	-2388000.0	-1014000.0	-8659586.759823479	82.0	135.0	142.0
-11.090795360479545	9.46553624983615	0.3031090763512888	0.0	-3559000.0	1803000.0	396200.0	-5539000.0	-699200.0	-407200.0	-1553852.447883371	45.0	302.0	-117.0
-12.129085157450252	8.475220870057848	2.811149381985101	0.0	-8112000.0	4760000.0	383400.0	-5449000.0	-431700.0	-83250.0	956865.7510031087	86.0	308.0	-173.0
-9.137505081391826	5.787529188966104	1.0559453133180634	0.0	-1967000.0	-3258000.0	1006000.0	2006000.0	-1151000.0	-131200.0	-1072808.3442492993	75.0	306.0	-167.0
-22.41994214051559	-1.2586329597354162	2.907153267988644	0.0	-328800.0	-3808000.0	3958000.0	-8046000.0	1157000.0	-1317000.0	-3626712.330649532	89.0	347.0	-173.0
-17.85226461169515	-4.6064871396225415	2.3262661676885985	0.0	800200.0	1876000.0	311200.0	2926000.0	372600.0	530300.0	1445994.9253289525	72.0	344.0	-162.0
-18.5932778924338	-0.2724164875916721	0.1096415893787948	0.0	-874200.0	-706100.0	65850.0	-1566000.0	-143300.0	-159800.0	-1201566.7005413095	45.0	184.0	-93.0
-18.726249176887837	-1.318796680574765	4.209834862558356	0.0	-4501000.0	-3985000.0	-549400.0	-3371000.0	-588800.0	395400.0	-209628.94663160556	54.0	195.0	-114.0
-16.91389337307752	0.7438998361105335	1.8976189875326932	0.0	-2851000.0	-2188000.0	-560800.0	464800.0	85770.0	-973500.0	1332228.1698041947	90.0	152.0	-168.0
-19.82561119936784	2.777371810837799	1.7597266842591126	0.0	-5499000.0	-3741000.0	547800.0	-10430000.0	-2055000.0	-2411000.0	-8859197.315132296	77.0	141.0	161.0
-20.357956103771684	1.3170777654086676	0.7695628128728145	0.0	4809000.0	383000.0	-166500.0	2889000.0	363700.0	73610.0	2212717.268820959	52.0	149.0	-139.0
-19.77510434786444	-3.2171418108849994	0.4079522637935374	0.0	4044000.0	2987000.0	-50120.0	3520000.0	265700.0	15020.0	1972522.1039894526	77.0	154.0	-161.0
-17.47533425785226	4.323011149359482	1.734216378537034	0.0	-1746000.0	-1475000.0	-18830.0	-354100.0	-86840.0	-90630.0	-803113.2489466971	81.0	337.0	-107.0
-16.618938703498205	3.4356995097776264	3.120243713057096	0.0	95980.0	4843000.0	-55160.0	627200.0	-200100.0	-21600.0	-583391.6548345103	66.0	167.0	-134.0
-23.500034275389545	-1.1786383442378197	3.575675483868721	0.0	-5544000.0	2354000.0	158300.0	-5329000.0	209300.0	-1481000.0	-455220.13619542355	70.0	288.0	160.0
-18.17115719036348	0.9320647249322292	1.9708513822516045	0.0	772000.0	1544000.0	430000.0	1708000.0	303000.0	516200.0	1223998.96341795	81.0	351.0	-115.0
-19.68207970176276	0.2759095540348762	3.011127889123158	0.0	-5704000.0	-2716000.0	651400.0	-1190000.0	4199000.0	-1533000.0	-632308.2983372058	79.0	321.0	-138.0
-19.755305847687133	1.6433442833164402	3.218685022127285	0.0	398700.0	1283000.0	-158600.0	1438000.0	277800.0	-24920.0	1889588.9205486183	82.0	124.0	-124.0
-18.35773307322232	-0.7503863419861269	2.870972367386396	0.0	4133000.0	2981000.0	-701500.0	3031000.0	390800.0	1070000.0	-296507.30945695704	54.0	165.0	147.0
-18.08165445078735	-2.154767488624979	2.725119294139388	0.0	-3080000.0	-2601000.0	-445300.0	-547500.0	1056000.0	-826400.0	9643.778411143343	52.0	161.0	-122.0
-17.581086787456815	0.378282117769785	0.0676304973127096	0.0	-2275000.0	-1943000.0	-260200.0	-1932000.0	489100.0	-507900.0	-544074.2548606095	62.0	137.0	145.0
-19.999701198173923	-0.8053862763816194	2.3891749147570547	0.0	-8544000.0	-3751000.0	-129400.0	-2247000.0	-692400.0	270900.0	893857.8087332894	75.0	353.0	-143.0
-19.288200519885528	-1.3801129219943042	2.638933198902817	0.0	-553400.0	-1278000.0	-854400.0	-430600.0	25670.0	-153400.0	-431275.3293909839	42.0	150.0	-139.0
-19.71124934020377	1.294867714190295	1.779017196990399	0.0	-2917000.0	-2093000.0	-344800.0	70010.0	602000.0	-579500.0	-480396.10217188974	56.0	115.0	132.0
-22.30343702580722	1.7830304580261545	3.1025406668498934	0.0	5579000.0	3809000.0	-579300.0	5554000.0	776000.0	657900.0	3006631.730663796	60.0	173.0	-133.0
-18.336753343424125	0.7267852899677024	0.864410655171861	0.0	2263000.0	1116000.0	-48140.0	1791000.0	-54110.0	501500.0	1036326.2720464999	49.0	191.0	-89.0
-21.83058618070345	-1.753925134762185	1.0004206605697064	0.0	-8305000.0	-2436000.0	-198100.0	1257000.0	1447000.0	-50350.0	4191908.366591419	88.0	157.0	169.0
-19.30346240176965	1.1778844894858516	3.6012756502176018	0.0	-2230000.0	927900.0	-37690.0	2730000.0	379200.0	101200.0	1864440.0022000629	43.0	181.0	-118.0
-20.947580552539723	-0.9153743451627848	4.869340261762464	0.0	1937000.0	3191000.0	-503000.0	4041000.0	-6171.0	562700.0	4937357.950213498	87.0	312.0	-165.0
-18.50730598038868	-0.0086397996266927	0.902577039801104	0.0	811400.0	229600.0	-58020.0	-276200.0	671700.0	196300.0	419065.4769246869	36.0	241.0	-137.0
-18.551047938375973	-2.2223811918766208	2.7287723547805536	0.0	-7044000.0	-3660000.0	-263100.0	-5396000.0	844700.0	-362900.0	-173769.33802042482	78.0	162.0	145.0
-21.735574211851223	0.1925104350482551	2.902561679247511	0.0	-2353000.0	-1687000.0	-143200.0	-1443000.0	347800.0	-479500.0	-1012467.5211979526	82.0	143.0	178.0
-19.210480444544345	1.6746999391798767	1.977654131721988	0.0	1820000.0	2099000.0	96200.0	3829000.0	200300.0	727600.0	4377489.7954864	76.0	301.0	-157.0
-17.73040322413672	0.8619392876838485	1.9602929489515295	0.0	6945000.0	3445000.0	-1909000.0	6339000.0	1438000.0	1683000.0	4186240.724756485	74.0	138.0	144.0
-14.596184673738644	1.1503874438118622	1.0885905572522838	0.0	-6938000.0	-4224000.0	761200.0	-927200.0	2918000.0	-1313000.0	924044.8302604081	75.0	334.0	-162.0
-18.12413626863753	0.7655918299201603	1.1690842949483782	0.0	-1444000.0	-39920.0	1005000.0	-3658000.0	653300.0	-110600.0	-2524779.885922711	71.0	132.0	-159.0
-15.812727267213631	0.0602128331103847	1.870921248228086	0.0	-5604000.0	-4716000.0	-311400.0	-7614000.0	2254000.0	-824800.0	-8369005.625438891	77.0	316.0	-160.0
-18.369249073765943	0.6771181420157684	1.2682391013684875	0.0	-2936000.0	-503600.0	502600.0	-6348000.0	-1365000.0	-431400.0	-4896189.737428473	87.0	134.0	174.0
-18.286092292821248	0.6780051151204948	2.3621803580269543	0.0	-7844000.0	-2268000.0	7425.0	1209000.0	1788000.0	-124200.0	4319242.965969834	84.0	161.0	173.0
-17.95577501528948	4.871772417017216	1.9785169686537205	0.0	-4206000.0	209500.0	-346100.0	4898000.0	3083000.0	-1191000.0	339203.6753169228	42.0	123.0	94.0
-18.530860634967755	0.90498731142971	1.2098173613157677	0.0	2488000.0	3375000.0	-57750.0	875200.0	-431300.0	436300.0	4684092.580738515	84.0	290.0	168.0
-18.11452056291609	4.159597390122932	2.9100282857806934	0.0	-7844000.0	-2268000.0	7425.0	1209000.0	1788000.0	-124200.0	2773109.68577028	67.0	182.0	-156.0
-19.826508603002104	3.527865682493796	3.1113079329137543	0.0	928800.0	3303000.0	298100.0	3077000.0	-126100.0	637300.0	2505433.3434744645	69.0	165.0	-119.0
-16.361127801878027	4.088018211191438	0.8401413653317281	0.0	3525000.0	329000.0	-162800.0	2277000.0	330900.0	327600.0	1855370.0894906009	88.0	119.0	-150.0
